ND,DC,EC,LC,CC,BC,FR
" Eakin Eg, 2012, ANN BEHAV MED",6.21E-05,3.12E-08,0,0.116206538,0,0
" Fitzpatrick R, 1991, BRIT MED J",6.21E-05,3.12E-08,0,0.116206538,0,0
" Fox S, 2012, PEW RES CTR INTERNE",6.21E-05,3.12E-08,0,0.116206538,0,0
" Glynn Lg, 2014, BRIT J GEN PRACT",6.21E-05,3.12E-08,0,0.116206538,0,0
" Gustafson Dh, 2014, JAMA PSYCHIAT",6.21E-05,3.12E-08,0,0.116206538,0,0
" Hojris I, 2000, ACTA ONCOL",6.21E-05,3.12E-08,0,0.116206538,0,0
" Holmes Md, 2005, JAMA-J AM MED ASSOC",6.21E-05,3.12E-08,0,0.116206538,0,0
" Ipaq Research Committee, 2005, GUIDELINES DATA PRO",6.21E-05,3.12E-08,0,0.116206538,0,0
" Istepanian R S H, IET SEM",6.21E-05,3.12E-08,0,0.116206538,0,0
" Kirshbaum Mn, 2007, J CLIN NURS",6.21E-05,3.12E-08,0,0.116206538,0,0
" Kirwan M, 2013, J MED INTERNET RES",0.000124254,1.92E-05,0.003325789,0.128242718,0.002650153,0
" Leong Spl, 2010, WORLD J SURG",6.21E-05,3.12E-08,0,0.116206538,0,0
" Logan Ag, 2013, CAN J CARDIOL",6.21E-05,3.12E-08,0,0.116206538,0,0
" Maggard Ma, 2003, J SURG RES",6.21E-05,3.12E-08,0,0.116206538,0,0
" Marmot M, 2007, FOOD NUTR PHYS ACT ",6.21E-05,3.12E-08,0,0.116206538,0,0
" Martinez-Perez B, 2013, J MED INTERNET RES",0.000124254,2.70E-07,0.001529586,0.117738278,0.001235725,0
" Mccarroll Ml, 2015, GYNECOL ONCOL",6.21E-05,3.12E-08,0,0.116206538,0,0
" Mcneely Ml, 2006, CAN MED ASSOC J",6.21E-05,3.12E-08,0,0.116206538,0,0
" Mcpherson K, 2000, BMJ-BRIT MED J",6.21E-05,3.12E-08,0,0.116206538,0,0
" Misra S, NEW REPORT FINDS MO",6.21E-05,3.12E-08,0,0.116206538,0,0
" Mock V, 2005, PSYCHO-ONCOL",6.21E-05,3.12E-08,0,0.116206538,0,0
" Moran Jonathan, 2018, HRB OPEN RES",6.21E-05,3.12E-08,0,0.116206538,0,0
" Nussbaum R, 2018, ARCH PHYS MED REHAB",6.21E-05,3.12E-08,0,0.116206538,0,0
" Ogilvie D, 2007, BMJ-BRIT MED J",6.21E-05,3.12E-08,0,0.116206538,0,0
" Patrick K, 2008, AM J PREV MED",6.21E-05,3.12E-08,0,0.116206538,0,0
" Patro Binod Kumar, 2008, INDIAN J COMMUNITY MED",6.21E-05,3.12E-08,0,0.116206538,0,0
" Quintiliani Lm, 2016, JMIR CANCER",6.21E-05,3.12E-08,0,0.116206538,0,0
" Riffenburg Km, 2018, CURR OPIN ENDOCRINOL",6.21E-05,3.12E-08,0,0.116206538,0,0
" Senkus-Konefka E, 2006, CLIN ONCOL-UK",6.21E-05,3.12E-08,0,0.116206538,0,0
" Siegel Rl, 2016, CA-CANCER J CLIN",0.000124254,3.85E-08,0.004745304,0.128607498,0.003620324,0
" Singh B, 2018, ARCH PHYS MED REHAB",6.21E-05,3.12E-08,0,0.116206538,0,0
" Turner Rr, 2018, COCHRANE DB SYST REV",6.21E-05,3.12E-08,0,0.116206538,0,0
" Uhm Ke, 2017, BREAST CANCER RES TR",6.21E-05,3.12E-08,0,0.116206538,0,0
"Ajzen I, 1987, ADV EXP SOC PSYCHOL",6.21E-05,7.74E-06,0,0.100990074,0,0
" Alaiad A, 2014, INT J MED INFORM",0.000124254,0.005813123,0.009322893,0.125344589,0.010949904,0
" Anania E, 2018, SOC SCI",6.21E-05,7.74E-06,0,0.100990074,0,0
" Anania Ec, 2018, TRANSPORT POLICY",6.21E-05,7.74E-06,0,0.100990074,0,0
" Barbash Gi, 2010, NEW ENGL J MED",6.21E-05,7.74E-06,0,0.100990074,0,0
" Bhat Bd, 2017, J DENT RES REV",6.21E-05,7.74E-06,0,0.100990074,0,0
" Bhattacharya S, 2016, RES J PHARM TECH",6.21E-05,7.74E-06,0,0.100990074,0,0
" Bisler A, 2002, SIXTH INTERNATIONAL CONFERENCE ON INFORMATION VISUALISATION",6.21E-05,7.74E-06,0,0.100990074,0,0
" Brief J, 2002, INT POSTER J DENT OR",6.21E-05,7.74E-06,0,0.100990074,0,0
" Broadbent E, 2009, INT J SOC ROBOT",6.21E-05,7.74E-06,0,0.100990074,0,0
" Broadbent E, 2010, TELEMED J E-HEALTH",6.21E-05,7.74E-06,0,0.100990074,0,0
" Buhrmester M, 2011, PERSPECT PSYCHOL SCI",6.21E-05,7.74E-06,0,0.100990074,0,0
" Camarillo Db, 2004, AM J SURG",6.21E-05,7.74E-06,0,0.100990074,0,0
" Chakraborty G, 1993, J HEALTH CARE MARK",6.21E-05,7.74E-06,0,0.100990074,0,0
" Charness G, 2012, J ECON BEHAV ORGAN",6.21E-05,7.74E-06,0,0.100990074,0,0
" Cimperman M, 2016, INT J MED INFORM",6.21E-05,7.74E-06,0,0.100990074,0,0
" Connell J, 2006, TOURISM MANAGE",6.21E-05,7.74E-06,0,0.100990074,0,0
" Coyne W, 2017, INT J AVIAT AERONAUT",6.21E-05,7.74E-06,0,0.100990074,0,0
" Costa Cad, 2014, DENT MATER",6.21E-05,7.74E-06,0,0.100990074,0,0
" Dwyer Pd, 2002, ECON LETT",6.21E-05,7.74E-06,0,0.100990074,0,0
" Faul F, 2007, BEHAV RES METHODS",6.21E-05,7.74E-06,0,0.100990074,0,0
" Fawzy As, 2019, DENT MATER",6.21E-05,7.74E-06,0,0.100990074,0,0
" Fazio Rh, 1990, ADV EXP SOC PSYCHOL",6.21E-05,7.74E-06,0,0.100990074,0,0
" Fink C, 2018, J DTSCH DERMATOL GES",6.21E-05,7.74E-06,0,0.100990074,0,0
" Galante R, 2019, DENT MATER",6.21E-05,7.74E-06,0,0.100990074,0,0
" Germine L, 2012, PSYCHON B REV",6.21E-05,7.74E-06,0,0.100990074,0,0
" Giordano M, 2012, DENT MATER",6.21E-05,7.74E-06,0,0.100990074,0,0
" Gulati Minkle, 2015, J INDIAN SOC PERIODONTOL",6.21E-05,7.74E-06,0,0.100990074,0,0
" Gustafson Pe, 1998, RISK ANAL",6.21E-05,7.74E-06,0,0.100990074,0,0
" Kim G, 2009, PROC IEEE INT SYMP",6.21E-05,7.74E-06,0,0.100990074,0,0
" Konig M, 2017, TRANSPORT RES F-TRAF",6.21E-05,7.74E-06,0,0.100990074,0,0
" Kumar Preeti Satheesh, 2011, J INDIAN PROSTHODONT SOC",6.21E-05,7.74E-06,0,0.100990074,0,0
" Kumar Py, 2017, J DENT HLTH ORAL DIS",6.21E-05,7.74E-06,0,0.100990074,0,0
" Lazar Jf, 2016, ANN THORAC SURG",6.21E-05,7.74E-06,0,0.100990074,0,0
" Lee Jd, 2004, HUM FACTORS",6.21E-05,7.74E-06,0,0.100990074,0,0
" Li J, 2019, IEEE ROBOT AUTOM LET",6.21E-05,7.74E-06,0,0.100990074,0,0
" Litt Md, 1996, BEHAV RES THER",6.21E-05,7.74E-06,0,0.100990074,0,0
" Looije R, 2010, INT J HUM-COMPUT ST",0.000124254,7.75E-06,0.003963457,0.10441642,0.00535953,0
" Lorsakul A, 2009, 2008 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND BIOMIMETICS",6.21E-05,7.74E-06,0,0.100990074,0,0
" Markowitz K, 2010, MED HYPOTHESES",6.21E-05,7.74E-06,0,0.100990074,0,0
" Mehta R, 2017, COLL AVIAT REV INT",6.21E-05,7.74E-06,0,0.100990074,0,0
" Mehta R, 2014, P HUM FACT ERG SOC A",6.21E-05,7.74E-06,0,0.100990074,0,0
" Murphy T, 2017, US TODA",6.21E-05,7.74E-06,0,0.100990074,0,0
" Parasuraman R, 2000, IEEE T SYST MAN CY A",6.21E-05,7.74E-06,0,0.100990074,0,0
" Powell M, 1997, J ECON PSYCHOL",6.21E-05,7.74E-06,0,0.100990074,0,0
" Rawtiya M, 2014, INDIAN J DENT ADV",6.21E-05,7.74E-06,0,0.100990074,0,0
" Sun Xy, 2011, INT J COMPUT ASS RAD",6.21E-05,7.74E-06,0,0.100990074,0,0
" The Statistics Portal, 2019, PERC US POP DENT BE",6.21E-05,7.74E-06,0,0.100990074,0,0
" Turner Cathy, 2003, INJ CONTROL SAF PROMOT",6.21E-05,7.74E-06,0,0.100990074,0,0
" Turner L, 2008, BRIT DENT J",6.21E-05,7.74E-06,0,0.100990074,0,0
" Van Noort R, 2012, DENT MATER",6.21E-05,7.74E-06,0,0.100990074,0,0
" Whitney Cw, 1997, HEALTH SERV RES",6.21E-05,7.74E-06,0,0.100990074,0,0
" Wu Jl, 2016, DENT MATER",6.21E-05,7.74E-06,0,0.100990074,0,0
" Zhang Yd, 2011, IND ROBOT",6.21E-05,7.74E-06,0,0.100990074,0,0
" Zineddine M, 2013, 9 INT C INN INF TECH",6.21E-05,7.74E-06,0,0.100990074,0,0
"Adni, BACKGR RA",6.21E-05,3.94E-08,0,0.122924654,0,0
" Alzheimer'S Association, 2016, ALZHEIMERS DEMENT",0.000124254,1.28E-07,0.001130138,0.129480662,0.00119174,0
" Amoroso N, 2018, J NEUROSCI METH",6.21E-05,3.94E-08,0,0.122924654,0,0
" [Anonymous], 2017, ALZHEIMERS DEMENT",6.21E-05,3.94E-08,0,0.122924654,0,0
" Bachstetter Ad, 2015, ACTA NEUROPATHOL COM",6.21E-05,3.94E-08,0,0.122924654,0,0
" Carp J, 2011, NEUROIMAGE",6.21E-05,3.94E-08,0,0.122924654,0,0
" Coutanche Mn, 2011, NEUROIMAGE",6.21E-05,3.94E-08,0,0.122924654,0,0
" Creavin St, 2016, COCHRANE DB SYST REV",6.21E-05,3.94E-08,0,0.122924654,0,0
" Eftekharzadeh B, 2018, NEURON",6.21E-05,3.94E-08,0,0.122924654,0,0
" Goto M, 2016, MAGN RESON MED SCI",6.21E-05,3.94E-08,0,0.122924654,0,0
" Greve Dn, 2009, NEUROIMAGE",6.21E-05,3.94E-08,0,0.122924654,0,0
" He Km, 2016, LECT NOTES COMPUT SC",6.21E-05,3.94E-08,0,0.122924654,0,0
" Jenkinson M, 2002, NEUROIMAGE",6.21E-05,3.94E-08,0,0.122924654,0,0
" Jenkinson M, 2001, MED IMAGE ANAL",6.21E-05,3.94E-08,0,0.122924654,0,0
" Jenkinson M, 2012, NEUROIMAGE",6.21E-05,3.94E-08,0,0.122924654,0,0
" Kazemi Y, 2018, 2018 IEEE CONFERENCE ON COMPUTATIONAL INTELLIGENCE IN BIOINFORMATICS AND COMPUTATIONAL BIOLOGY (CIBCB)",6.21E-05,3.94E-08,0,0.122924654,0,0
" Khan Ss, 2016, FRONT NEUROSCI-SWITZ",6.21E-05,3.94E-08,0,0.122924654,0,0
" Khvostikov A, 2018, COMPUTER VISION PAT",6.21E-05,3.94E-08,0,0.122924654,0,0
" Kim Jw, 2017, PSYCHIAT INVEST",6.21E-05,3.94E-08,0,0.122924654,0,0
" Li F, 2017, EVID-BASED COMPL ALT",6.21E-05,3.94E-08,0,0.122924654,0,0
" Li F, 2015, IEEE J BIOMED HEALTH",6.21E-05,3.94E-08,0,0.122924654,0,0
" Liu Mh, 2018, NEUROINFORMATICS",6.21E-05,3.94E-08,0,0.122924654,0,0
" Liu Mx, 2016, IEEE T BIO-MED ENG",6.21E-05,3.94E-08,0,0.122924654,0,0
" Liu Sq, 2014, I S BIOMED IMAGING",0.000124254,5.46E-08,0.000222295,0.124356815,0.00012088,0
" Liu Sq, 2015, IEEE T BIO-MED ENG",6.21E-05,3.94E-08,0,0.122924654,0,0
" Marchitelli R, 2017, BRAIN CONNECT",6.21E-05,3.94E-08,0,0.122924654,0,0
" Montgomery V, 2015, ARCH CLIN NEUROPSYCH",6.21E-05,3.94E-08,0,0.122924654,0,0
" Monti Mm, 2011, FRONT HUM NEUROSCI",6.21E-05,3.94E-08,0,0.122924654,0,0
" Oghabian Ma, 2010, J RES MED SCI",6.21E-05,3.94E-08,0,0.122924654,0,0
" Payan A, 2015, ICPRAM",6.21E-05,3.94E-08,0,0.122924654,0,0
" Pernet Cr, 2018, NEUROMETHODS",6.21E-05,3.94E-08,0,0.122924654,0,0
" Prince M, 2015, WORLD ALZHEIMER REP",6.21E-05,3.94E-08,0,0.122924654,0,0
" Qiang W, 2017, NATURE",6.21E-05,3.94E-08,0,0.122924654,0,0
" Rajagopalan V, 2015, BMC NEUROL",6.21E-05,3.94E-08,0,0.122924654,0,0
" Razavian As, 2014, IEEE COMPUT SOC CONF",0.000124254,1.33E-07,0.000599482,0.132601783,0.000594382,0
" Rorden C, 2012, DCM2NII DICOM NIFT",6.21E-05,3.94E-08,0,0.122924654,0,0
" Sarraf S, 2016, BIORXI",6.21E-05,3.94E-08,0,0.122924654,0,0
" Sarraf S, 2016, PROCEEDINGS OF 2016 FUTURE TECHNOLOGIES CONFERENCE (FTC)",0.000124254,1.22E-07,0.002005954,0.131143267,0.001827365,0
" Selkoe Dj, 2016, EMBO MOL MED",6.21E-05,3.94E-08,0,0.122924654,0,0
" Shi J, 2018, IEEE J BIOMED HEALTH",0.000124254,1.28E-07,0.001130138,0.129480662,0.00119174,0
" Smith Sm, 2002, HUM BRAIN MAPP",6.21E-05,3.94E-08,0,0.122924654,0,0
" Suk Hi, 2013, LECT NOTES COMPUT SC",6.21E-05,3.94E-08,0,0.122924654,0,0
" Suk Hi, 2014, NEUROIMAGE",0.000124254,2.72E-05,0.00275487,0.14039005,0.002269041,0
" Szegedy C, ARXIV1409484",6.21E-05,3.94E-08,0,0.122924654,0,0
" Wang Sh, 2018, J MED SYST",0.000248509,3.37E-07,0.008893433,0.140844577,0.009439478,0
" Witten Ih, 2011, MOR KAUF D",6.21E-05,3.94E-08,0,0.122924654,0,0
" Woolrich Mark W, 2009, NEUROIMAGE",6.21E-05,3.94E-08,0,0.122924654,0,0
" Woolrich Mw, 2001, NEUROIMAGE",6.21E-05,3.94E-08,0,0.122924654,0,0
" Wyss-Coray T, 2016, NATURE",6.21E-05,3.94E-08,0,0.122924654,0,0
" Yang Chengliang, 2018, AMIA ANNU SYMP PROC",6.21E-05,3.94E-08,0,0.122924654,0,0
" Yosinski Jason, 2014, TRANSFERABLE ARE FEA",6.21E-05,3.94E-08,0,0.122924654,0,0
" Zhu Xf, 2014, NEUROIMAGE",6.21E-05,3.94E-08,0,0.122924654,0,0
" Zu C, 2016, BRAIN IMAGING BEHAV",6.21E-05,3.94E-08,0,0.122924654,0,0
"Abdar M, 2019, MEASUREMENT",6.21E-05,3.69E-08,0,0.119189017,0,0
" Abdar M, 2019, J MED SYST",6.21E-05,3.69E-08,0,0.119189017,0,0
" Acharjya Dp, 2017, IIMB MANAG REV",6.21E-05,3.69E-08,0,0.119189017,0,0
" Acharjya D P, 2008, INTERNATIONAL JOURNAL OF ARTIFICIAL INTELLIGENCE AND SOFT COMPUTING",6.21E-05,3.69E-08,0,0.119189017,0,0
" Acharjya D P, 2012, MATH SCI INT RES J",6.21E-05,3.69E-08,0,0.119189017,0,0
" Acharjya D P, 2009, INT J ARTIFICIAL INT",6.21E-05,3.69E-08,0,0.119189017,0,0
" Akay Mf, 2009, EXPERT SYST APPL",6.21E-05,3.69E-08,0,0.119189017,0,0
" Anbarasi M E, 2010, INT J ENG SCI TECHNO",0.000124254,4.22E-08,0.001504998,0.12348672,0.0012668,0
" [Anonymous], 2018, INT J ADV INTELL IN",6.21E-05,3.69E-08,0,0.119189017,0,0
" Azar At, 2014, INT J MODEL IDENTIF",6.21E-05,3.69E-08,0,0.119189017,0,0
" Babaoglu I, 2010, EXPERT SYST APPL",0.000124254,4.22E-08,0.001504998,0.12348672,0.0012668,0
" Basir Ma, 2014, INT J SCI ENG RES",6.21E-05,3.69E-08,0,0.119189017,0,0
" Berenson Gs, 1998, NEW ENGL J MED",6.21E-05,3.69E-08,0,0.119189017,0,0
" Das T K, 2014, INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS TECHNOLOGIES AND APPLICATIONS",6.21E-05,3.69E-08,0,0.119189017,0,0
" Dash M, 1997, INTELLIGENT DATA ANALYSIS",6.21E-05,3.69E-08,0,0.119189017,0,0
" Devi S, 2019, FUTURE GENER COMP SY",6.21E-05,3.69E-08,0,0.119189017,0,0
" Dubois D, 1990, INT J GEN SYST",6.21E-05,3.69E-08,0,0.119189017,0,0
" Guyon I, 2003, JOURNAL OF MACHINE LEARNING RESEARCH",6.21E-05,3.69E-08,0,0.119189017,0,0
" Jain A, 1997, IEEE T PATTERN ANAL",6.21E-05,3.69E-08,0,0.119189017,0,0
" Kohavi R, 1997, ARTIF INTELL",0.000124254,3.73E-08,0.001878118,0.127267264,0.001428808,0
" Liu Gl, 2010, KNOWL-BASED SYST",6.21E-05,3.69E-08,0,0.119189017,0,0
" Liu H, 1997, IEEE T KNOWL DATA EN",6.21E-05,3.69E-08,0,0.119189017,0,0
" Manna T, 2019, J MED SYST",6.21E-05,3.69E-08,0,0.119189017,0,0
" Pawlak Z, 1982, INT J COMPUT INF SCI",6.21E-05,3.69E-08,0,0.119189017,0,0
" Pawlak Z, 2007, INFORM SCIENCES",6.21E-05,3.69E-08,0,0.119189017,0,0
" Rathi R, 2018, ARAB J SCI ENG",6.21E-05,3.69E-08,0,0.119189017,0,0
" Rehman Au, 2019, MULTIMED TOOLS APPL",6.21E-05,3.69E-08,0,0.119189017,0,0
" Saxena A, 2014, INT J RECENT TECHNOL",6.21E-05,3.69E-08,0,0.119189017,0,0
" Shu Wh, 2014, PATTERN RECOGN",6.21E-05,3.69E-08,0,0.119189017,0,0
" Swiniarski Rw, 2003, PATTERN RECOGN LETT",6.21E-05,3.69E-08,0,0.119189017,0,0
" Tripathy B K, 2013, ARXIV1301678",6.21E-05,3.69E-08,0,0.119189017,0,0
" Vega-Pons S, 2011, INT J PATTERN RECOGN",6.21E-05,3.69E-08,0,0.119189017,0,0
" Yamany W, 2016, PROCEDIA COMPUT SCI",6.21E-05,3.69E-08,0,0.119189017,0,0
" Yang J, 1997, FEATURE EXTRACTION C",6.21E-05,3.69E-08,0,0.119189017,0,0
" Yang Xs, 2009, WOR CONG NAT BIOL",6.21E-05,3.69E-08,0,0.119189017,0,0
" Zhong N, 2001, J INTELL INF SYST",6.21E-05,3.69E-08,0,0.119189017,0,0
"Beaule Pe, 2015, CAN J SURG",6.21E-05,5.57E-14,0,0.083280731,0,0
" Bhatt As, 2014, J MED SYST",6.21E-05,5.57E-14,0,0.083280731,0,0
" Cendan Jc, 2006, ARCH SURG-CHICAGO",6.21E-05,5.57E-14,0,0.083280731,0,0
" Gabriel Ra, 2014, J MED SYST",0.000186382,4.44E-11,0.001918032,0.099913097,0.001684578,0
" Jerico Md, 2011, REV LAT-AM ENFERM",6.21E-05,5.57E-14,0,0.083280731,0,0
" Kumar M, 2017, BANGLADESH J MED SCI",6.21E-05,5.57E-14,0,0.083280731,0,0
" Mercario A, 2006, ANESTHESIOLOGY",6.21E-05,5.57E-14,0,0.083280731,0,0
" Mercereau P, 2012, CAN J ANESTH",6.21E-05,5.57E-14,0,0.083280731,0,0
" Sokolovic E, 2002, EUR J ANAESTH",6.21E-05,5.57E-14,0,0.083280731,0,0
"Ahmed S, 2011, IEEE T INF TECHNOL B",6.21E-05,4.66E-10,0,0.110288878,0,0
" Borodkin Sm, 2006, IEEE T IMAGE PROCESS",6.21E-05,4.66E-10,0,0.110288878,0,0
" Chaddad A, 2015, I S BIOMED IMAGING",6.21E-05,4.66E-10,0,0.110288878,0,0
" Damayanti A, 2018, J PHYS CONF SER",6.21E-05,4.66E-10,0,0.110288878,0,0
" Gang Z, 2018, IEEE T GEOSCI REMOTE",6.21E-05,4.66E-10,0,0.110288878,0,0
" Guo Yj, 2015, INT CONF MACH LEARN",6.21E-05,4.66E-10,0,0.110288878,0,0
" Jiang Yz, 2019, J MED SYST",0.000248509,1.88E-09,0.002060603,0.124004253,0.002143517,0
" Khalvati F, 2014, INT C MED IM COMP CO",6.21E-05,4.66E-10,0,0.110288878,0,0
" Lee J, 2016, J SURG ONCOL",6.21E-05,4.66E-10,0,0.110288878,0,0
" Li P, 2014, IEEE INT S BIOM IM",6.21E-05,4.66E-10,0,0.110288878,0,0
" Liu L Y, 2015, APPL MECH MAT",6.21E-05,4.66E-10,0,0.110288878,0,0
" Liu Q, 2013, ADV MATER RES-SWITZ",6.21E-05,4.66E-10,0,0.110288878,0,0
" Lo Gc, 2017, EUR J RADIOL OPEN",6.21E-05,4.66E-10,0,0.110288878,0,0
" Ojala T, 2000, MULTIRESOLUTION GRAY",6.21E-05,4.66E-10,0,0.110288878,0,0
" Qian Pj, 2017, IEEE T NEUR NET LEAR",0.000186382,1.92E-09,0.000168215,0.117317784,0.0001255,0
" Sarwinda D, 2017, INT S CURR PROGR MAT",6.21E-05,4.66E-10,0,0.110288878,0,0
" Sompong C, 2014, COMP SCI ENG C",6.21E-05,4.66E-10,0,0.110288878,0,0
" Tang Z, 2017, J PHYS C SERIES",0.000248509,1.45E-07,0.001618973,0.12997416,0.001732545,0
" Yang S, 2014, 2014 7TH INTERNATIONAL CONGRESS ON IMAGE AND SIGNAL PROCESSING (CISP 2014)",6.21E-05,4.66E-10,0,0.110288878,0,0
" Youssef D, 2017, MATERIALS",6.21E-05,4.66E-10,0,0.110288878,0,0
"[Anonymous], 1997, AORN J",6.21E-05,2.81E-12,0,0.095136771,0,0
" Brodsky Jb, 1998, ANESTHESIOLOGY",6.21E-05,2.81E-12,0,0.095136771,0,0
" Chang Beverly, 2016, ANESTHESIOL CLIN",6.21E-05,2.81E-12,0,0.095136771,0,0
" Dexter F, 2007, ANN SURG",6.21E-05,2.81E-12,0,0.095136771,0,0
" Donham R T, 1997, AM J ANAESTH",6.21E-05,2.81E-12,0,0.095136771,0,0
" Donham Rt, 1998, INT ANESTHESIOL CLIN",6.21E-05,2.81E-12,0,0.095136771,0,0
" Gittell Jh, 2003, SW AIRLINES WAY USI",6.21E-05,2.81E-12,0,0.095136771,0,0
" Kimes S E, 1989, CORNELL HOTEL AND RESTAURANT ADMINISTRATION QUARTERLY",6.21E-05,2.81E-12,0,0.095136771,0,0
" Kristiansen K O, 2017, J MED PRACT MANAG",6.21E-05,2.81E-12,0,0.095136771,0,0
" Mariano Er, 2017, ANESTH ANALG",6.21E-05,2.81E-12,0,0.095136771,0,0
" Mazzei Wj, 1994, J CLIN ANESTH",6.21E-05,2.81E-12,0,0.095136771,0,0
" Mazzei Wj, 1999, ANESTH ANALG",6.21E-05,2.81E-12,0,0.095136771,0,0
" Mcintosh C, 2006, ANESTH ANALG",0.000186382,1.18E-10,0.000593267,0.102181255,0.000574188,0
" Nagrebetsky A, 2017, ANESTH ANALG",0.000124254,5.15E-12,3.15E-05,0.095155893,2.89E-05,0
" Ostrom E, 2010, AM ECON REV",6.21E-05,2.81E-12,0,0.095136771,0,0
" Overdyk Fj, 1998, ANESTH ANALG",0.000124254,2.90E-12,0.001198454,0.095198666,0.001136202,0
" Ruiz-Patino A, 2017, J SURG RES",6.21E-05,2.81E-12,0,0.095136771,0,0
" Shi Py, 2016, ANESTH ANALG",0.000186382,1.19E-10,0.000436227,0.10217866,0.000297173,0
" Siddiqi A, 2017, J ARTHROPLASTY",6.21E-05,2.81E-12,0,0.095136771,0,0
" Stewart Matthew, 2009, MANAGEMENT MYTH DEB",6.21E-05,2.81E-12,0,0.095136771,0,0
" Strum D P, 1997, J MED SYST",0.000186382,1.59E-10,0.00303266,0.105021401,0.003402278,0
" Strum Dp, 1999, ANESTHESIOLOGY",0.000124254,4.43E-11,0.000800297,0.099901935,0.000566843,0
" Tsai M, 2011, ARCH SURG-CHICAGO",6.21E-05,2.81E-12,0,0.095136771,0,0
" Wachtel Re, 2009, ANESTH ANALG",6.21E-05,2.81E-12,0,0.095136771,0,0
" Wong T, 2017, PERIOP CARE OPER ROO",0.000124254,5.15E-12,3.15E-05,0.095155893,2.89E-05,0
"Amin R, 2015, J MED SYST",0.000124254,1.21E-07,0.00014482,0.114199764,0.000117353,0
" An Y, 2012, J BIOMED BIOTECHNOL",6.21E-05,4.13E-08,0,0.110884541,0,0
" Bresson E, 2003, P 10 ACM CCS 2003",0.000124254,5.40E-06,0.000323133,0.122555887,0.00036019,0
" Chaudhry Sa, 2018, MULTIMED TOOLS APPL",0.000186382,3.24E-07,0.000482199,0.119291484,0.000389606,0
" Chaudhry Sa, 2015, J MED SYST",0.000186382,5.48E-06,0.000512087,0.122658619,0.000594129,0
" Das Ak, 2011, IET INFORM SECUR",6.21E-05,4.13E-08,0,0.110884541,0,0
" Dodis Y, 2008, SIAM J COMPUT",6.21E-05,4.13E-08,0,0.110884541,0,0
" Fan Ci, 2009, IEEE T INF FOREN SEC",6.21E-05,4.13E-08,0,0.110884541,0,0
" Hao F, 2006, IEEE T COMPUT",6.21E-05,4.13E-08,0,0.110884541,0,0
" He Lj, 2015, J MED SYST",6.21E-05,4.13E-08,0,0.110884541,0,0
" Jiang Q, 2016, J SUPERCOMPUT",6.21E-05,4.13E-08,0,0.110884541,0,0
" Jin Z, 2016, PATTERN RECOGN",6.21E-05,4.13E-08,0,0.110884541,0,0
" Kang H, 2014, INT CONF ADV COMMUN",6.21E-05,4.13E-08,0,0.110884541,0,0
" Kelkboom Ejc, 2012, IEEE T INF FOREN SEC",6.21E-05,4.13E-08,0,0.110884541,0,0
" Khan Mk, 2013, BIOMED RES INT",6.21E-05,4.13E-08,0,0.110884541,0,0
" Li Ct, 2010, EFFICIENT BIOMETRIC",6.21E-05,4.13E-08,0,0.110884541,0,0
" Li X, 2017, FUTURE GENERATION C",6.21E-05,4.13E-08,0,0.110884541,0,0
" Li X, 2011, J NETW COMPUT APPL",6.21E-05,4.13E-08,0,0.110884541,0,0
" Li Xl, 2014, J MED SYST",6.21E-05,4.13E-08,0,0.110884541,0,0
" Mir O, 2015, WIRELESS PERS COMMUN",6.21E-05,4.13E-08,0,0.110884541,0,0
" Vallent Tf, 2013, 3 FACTOR AUTHENTICA",6.21E-05,4.13E-08,0,0.110884541,0,0
" Wang D, 2014, AD HOC NETW",6.21E-05,4.13E-08,0,0.110884541,0,0
" Wazid M, 2016, SECUR COMMUN NETW",0.000124254,5.40E-06,0.000323133,0.122555887,0.00036019,0
" Wu F, 2015, COMPUT ELECTR ENG",6.21E-05,4.13E-08,0,0.110884541,0,0
" Xie Q, 2017, IEEE T INF FOREN SEC",6.21E-05,4.13E-08,0,0.110884541,0,0
" Xiong H, 2017, IEEE ACCESS",6.21E-05,4.13E-08,0,0.110884541,0,0
" Yeh Hl, 2013, IET INFORM SECUR",6.21E-05,4.13E-08,0,0.110884541,0,0
" Zhang L, IEEE T IND ELECT",6.21E-05,4.13E-08,0,0.110884541,0,0
" Zhang Lf, 2017, INTERNATIONAL SYMPOSIUM 2017: SOCIAL SCIENCE MANAGEMENT AND INNOVATION",0.000124254,4.24E-08,0.004642717,0.121589364,0.004032781,0
"Aruna P, 2012, INT J COMPUTER APPL",6.21E-05,9.45E-11,0,0.104787573,0,0
" Bala Mp, 2015, J MED IMAG HEALTH IN",6.21E-05,9.45E-11,0,0.104787573,0,0
" Doshi D, 2017, PUN INT C COMP AN SE",6.21E-05,9.45E-11,0,0.104787573,0,0
" Franklin Sw, 2014, BIOCYBERN BIOMED ENG",6.21E-05,9.45E-11,0,0.104787573,0,0
" Fraz Mm, 2012, COMPUT METH PROG BIO",6.21E-05,9.45E-11,0,0.104787573,0,0
" Fraz Mm, 2012, IEEE T BIO-MED ENG",6.21E-05,9.45E-11,0,0.104787573,0,0
" Kavitha M, 2014, ARAB J SCI ENG",6.21E-05,9.45E-11,0,0.104787573,0,0
