ND,DC,EC,LC,CC,BC,FR
" Lee Es, 2012, ENERG BUILDINGS",0.000204834,9.01E-15,0,0.069051357,0,0
" Lee H, 2019, RENEW ENERG",0.000204834,6.20E-06,0,0.108361263,0,0
" Lee J, 2021, GWEC GLOBAL WIND RE",0.000204834,0.000966808,0,0.105700738,0,0
" Lee Jcy, 2017, GEOSCI MODEL DEV",0.000409668,0.000542814,0.000224818,0.109577357,0.000181995,0
" Lee Jy, 2010, APPL ERGON",0.000204834,5.19E-11,0,0.081651085,0,0
" Lee K, 2009, GLOB INST",0.000204834,7.66E-11,0,0.081533811,0,0
" Lee K, 2020, SUSTAINABILITY-BASEL",0.000204834,1.25E-08,0,0.105527095,0,0
" Lee Ky, 1993, J PHYS CHEM-US",0.000204834,5.84E-08,0,0.090944655,0,0
" Lee N, 2017, NRELTP7A406904",0.000409668,0.052370152,0.003130697,0.113590358,0.003130697,0
" Lee Pj, 2021, SUSTAIN CITIES SOC",0.000204834,7.66E-11,0,0.081533811,0,0
" Lee S, 2017, BUILD ENVIRON",0.000204834,2.67E-09,0,0.094864271,0,0
" Lee S, 2020, BUILD ENVIRON",0.000204834,2.67E-09,0,0.094864271,0,0
" Lee Zce, 2021, APPL ENERG",0.000204834,8.79E-06,0,0.105041203,0,0
" Leephakpreeda T, 2005, BUILD ENVIRON",0.000204834,1.89E-08,0,0.094783233,0,0
" Lehmkuhl O, 2019, J COMPUT PHYS",0.000204834,8.24E-06,0,0.102414567,0,0
" Lei N, 2020, ENERGY",0.000409668,1.00E-11,0.000476869,0.083534384,0.000476869,0
" Lei N, 2021, DATA CTR HDB",0.000409668,1.00E-11,0.000476869,0.083534384,0.000476869,0
" Lei N, 2021, ENERG POLICY",0.000409668,1.00E-11,0.000476869,0.083534384,0.000476869,0
" Lei Na, 2021, J PHYS CONF SER",0.000204834,9.62E-12,0,0.083514378,0,0
" Leimeister M, 2017, P 12 INT MOD C LINK",0.000204834,9.85E-08,0,0.097311089,0,0
" Leimeister M, 2018, J PHYS CONF SER",0.000204834,5.74E-06,0,0.0958966,0,0
" Leimeister M, 2019, P 13 INT MOD C REG G",0.000204834,9.85E-08,0,0.097311089,0,0
" Leimeister M, 2020, ENERGIES",0.000204834,5.20E-06,0,0.100961638,0,0
" Leimeister M, 2020, OCEAN ENG",0.000204834,9.85E-08,0,0.097311089,0,0
" Leimeister M, 2021, 2021 DEV FRAMEWORK W",0.000204834,9.85E-08,0,0.097311089,0,0
" Leishman J G, 2016, PRINCIPLES HELICOPT",0.000204834,5.73E-07,0,0.098972165,0,0
" Leishman J, 2002, PRINCIPLES HELICOPT",0.000409668,3.72E-05,0.007348344,0.12082065,0.007348344,0
" Lemaire C, 1992, COLLOID SURFACE",0.000204834,5.84E-08,0,0.090944655,0,0
" Lemaitre Rw, 1984, AUST J EARTH SCI",0.000409668,6.91E-07,7.67E-08,0.086589454,7.86E-08,0
" Lemke B, 2012, IND HEALTH",0.000204834,1.04E-09,0,0.099679441,0,0
" Lemouari M, 2009, ENERG CONVERS MANAGE",0.000204834,9.62E-12,0,0.083514378,0,0
" Lenderink G, 2004, Q J ROY METEOR SOC",0.000204834,6.39E-10,0,0.094245285,0,0
" Leng Jw, 2020, SUSTAIN CITIES SOC",0.000204834,7.66E-11,0,0.081533811,0,0
" Lenz S, 2019, J WIND ENG IND AEROD",0.000204834,1.13E-07,0,0.116014353,0,0
" Lenzen M, 2002, ENERG ECON",0.000204834,8.80E-12,0,0.070493105,0,0
" Leonard Bp, 1979, COMPUT METHOD APPL M",0.000204834,2.17E-05,0,0.12064151,0,0
" Leppin L, 2017, DEV OPERATIONAL STR",0.000204834,3.41E-06,0,0.116407163,0,0
" Leroy V, 2017, P ASME 2017 36 INT C",0.000204834,3.70E-05,0,0.120713102,0,0
" Leroy V, 2019, WIND ENERGY",0.000204834,3.70E-05,0,0.120713102,0,0
" Letson F W, 2020, NATURAL HAZARDS EART",0.000204834,2.59E-05,0,0.120540234,0,0
" Leung Dyc, 2012, RENEW SUST ENERG REV",0.000204834,0.049711498,0,0.113263578,0,0
" Leurs T, P 2016 IEEE INT EN C",0.000204834,8.79E-06,0,0.105041203,0,0
" Levasseur A, 2010, ENVIRON SCI TECHNOL",0.000204834,4.94E-10,0,0.080687546,0,0
" Levich Vg, 1962, PHYSICOCHEM HYDRODY",0.000204834,5.84E-08,0,0.090944655,0,0
" Leweke T, 2014, J PHYS CONF SER",0.000614502,6.82E-06,0.005355975,0.108500945,0.005643463,0
" Leweke T, 2016, ANNU REV FLUID MECH",0.000204834,4.29E-08,0,0.089209685,0,0
" Lhner R, 2008, APPL COMPUTATIONAL F",0.000204834,2.67E-09,0,0.094864271,0,0
" Li A, 2021, BUILD SIMUL-CHINA",0.000204834,1.50E-07,0,0.108844447,0,0
" Li A, 2022, WIND ENERGY SCI DISC",0.000204834,2.17E-05,0,0.12064151,0,0
" Li B, 2021, SUSTAIN CITIES SOC",0.000204834,7.66E-11,0,0.081533811,0,0
" Li Bb, 2021, OCEAN ENG",0.000204834,5.74E-06,0,0.0958966,0,0
" Li Bc, 2015, IEEE INT CON AUTO SC",0.000204834,8.79E-06,0,0.105041203,0,0
" Li D, 2017, BUILD ENVIRON",0.000409668,6.65E-09,0.000228373,0.095749897,0.000309283,0
" Li D, 2018, ENERG BUILDINGS",0.000204834,2.67E-09,0,0.094864271,0,0
" Li H, 2021, UTILITY SCALE WIND ",0.000204834,0.049711498,0,0.113263578,0,0
" Li H, ADV APPL ENERGY",0.000204834,2.30E-16,0,0.056404746,0,0
" Li Hp, 2020, IEEE T SMART GRID",0.000409668,1.11E-05,0.000122334,0.105381311,0.000122691,0
" Li Hy, 2020, J FLUID MECH",0.000204834,1.71E-12,0,0.060073585,0,0
" Li J, 2019, SUSTAIN CITIES SOC",0.000204834,3.41E-06,0,0.116407163,0,0
" Li J, 2020, APPL ENERG",0.000204834,9.62E-12,0,0.083514378,0,0
" Li J, 2021, IEEE INTERNET THINGS",0.000204834,8.79E-06,0,0.105041203,0,0
" Li Jc, 2020, AIAA J",0.000204834,0.000381076,0,0.113828721,0,0
" Li Jc, 2021, AIAA J",0.000204834,0.000381076,0,0.113828721,0,0
" Li Jw, 2021, CASE STUD THERM ENG",0.000204834,8.79E-06,0,0.105041203,0,0
" Li K, 2019, NONLINEAR DYNAM",0.000204834,0.000381076,0,0.113828721,0,0
" Li Km, 2016, ENERG BUILDINGS",0.000204834,6.80E-10,0,0.095911672,0,0
" Li L, 2016, J ASIAN EARTH SCI",0.000409668,6.91E-07,7.67E-08,0.086589454,7.86E-08,0
" Li N, 2020, IET RENEW POWER GEN",0.000204834,0.000418221,0,0.107763283,0,0
" Li Px, 2018, BUILD ENVIRON",0.000204834,3.97E-09,0,0.094508005,0,0
" Li Sp, 2021, COMPUT-AIDED CIV INF",0.000204834,0.000381076,0,0.113828721,0,0
" Li W, 2020, J ENERG ENG",0.000204834,2.78E-07,0,0.099957003,0,0
" Li Wj, 2020, NONLINEAR DYNAM",0.000204834,0.000381076,0,0.113828721,0,0
" Li Xd, 2003, LECT NOTES COMPUT SC",0.000204834,2.85E-08,0,0.090927716,0,0
" Li Xm, 2019, ENERGY",0.000409668,1.15E-07,0.005315269,0.116213192,0.005156881,0
" Li Y, 2020, BUILD ENVIRON",0.000204834,1.46E-10,0,0.082691102,0,0
" Li Y, 2020, IEEE ASME T MECHATR",0.000204834,5.31E-08,0,0.100059437,0,0
" Li Yf, 2019, SCI TECHNOL BUILT EN",0.000204834,2.25E-08,0,0.094901153,0,0
" Li Yf, 2021, SUSTAIN CITIES SOC",0.000204834,1.25E-08,0,0.105527095,0,0
" Li Yh, 2017, ENERG BUILDINGS",0.000204834,1.26E-08,0,0.087177015,0,0
" Li Yl, 2020, IEEE T CYBERNETICS",0.000204834,8.79E-06,0,0.105041203,0,0
" Li Yn, 2019, J MAR SCI ENG",0.000204834,5.31E-08,0,0.100059437,0,0
" Lian Y, 2021, ARXIV PREPRINT ARXI",0.000204834,8.71E-10,0,0.080482698,0,0
" Liang Jf, 2008, PHYS REV C",0.000204834,3.57E-13,0,0.062008612,0,0
" Liang Jf, 2016, PHYS REV C",0.000204834,3.57E-13,0,0.062008612,0,0
" Liang Y, 2019, ENERGY",0.000204834,2.06E-09,0,0.089632254,0,0
" Liang Z, 2019, 5 TRENDS CHINESE PO",0.000204834,2.65E-10,0,0.088280501,0,0
" Licari J, 2013, IEEE T SUSTAIN ENERG",0.000204834,3.69E-09,0,0.083192747,0,0
" Licina Vf, 2018, BUILD ENVIRON",0.000409668,4.12E-09,0.003716915,0.095798748,0.005610669,0
" Liddiard R, 2021, BUILDINGS CITIES",0.000204834,1.45E-20,0,0.046110109,0,0
" Light Foundry Llc, LIGHTSTANZA SOFT",0.000204834,1.34E-13,0,0.070385375,0,0
" Lignarolo Lem, 2015, J FLUID MECH",0.000409668,0.000344112,0.00102028,0.123591808,0.001190767,0
" Lignarolo Lem, 2016, J RENEW SUSTAIN ENER",0.000204834,0.000361543,0,0.106475322,0,0
" Lignarolo Lem, 2016, RENEW ENERG",0.000204834,0.000361543,0,0.106475322,0,0
" Lillie Et, ASHRAE J",0.000204834,1.39E-10,0,0.080036723,0,0
" Lim J, 2020, INT ARCH PHOTOGRAMME",0.000204834,1.94E-09,0,0.092773122,0,0
" Lin Cs, 2014, MISNC 2014 COMMUNICA",0.000204834,2.60E-09,0,0.093056059,0,0
" Lin Lj, 2019, SCI TOTAL ENVIRON",0.000204834,1.13E-07,0,0.116014353,0,0
" Lin Lj, 2020, SCI TOTAL ENVIRON",0.000204834,1.13E-07,0,0.116014353,0,0
" Lin Y, 2020, BUILD ENVIRON",0.000204834,1.13E-07,0,0.116014353,0,0
" Lin Zp, 2006, ENERG BUILDINGS",0.000204834,7.66E-11,0,0.081533811,0,0
" Linde H, 1971, Z PHYS CHEM-LEIPZIG",0.000204834,1.71E-12,0,0.060073585,0,0
" Lindelow-Marsden P, 2010, RISOR1738E",0.000204834,5.55E-10,0,0.081588315,0,0
" Lindgren I, 2019, ELECT GOV",0.000204834,4.88E-11,0,0.07866454,0,0
" Linusson H, 2013, THESIS",0.000204834,8.80E-12,0,0.070493105,0,0
" Lio Wh, 2017, INT J CONTROL",0.000204834,2.30E-06,0,0.116964949,0,0
" Lionello M, 2020, APPL ACOUST",0.000204834,7.01E-12,0,0.085366067,0,0
" Lissa P, 2021, ENERGY",0.000409668,1.22E-05,0.001360023,0.117234589,0.001816292,0
" Lissaman P B S, 1977, 705881 AV FR",0.000204834,3.42E-05,0,0.104811181,0,0
" Lissaman Pbs, 1979, J ENERGY",0.000614502,0.051398264,0.017693901,0.120575959,0.011959209,0
" Liu Bm, 2021, IEEE T SMART GRID",0.000204834,8.79E-06,0,0.105041203,0,0
" Liu Ch, 2013, P IEEE",0.000204834,0.049711498,0,0.113263578,0,0
" Liu Dd, 2013, ASIA CONTROL CONF A",0.000204834,1.50E-07,0,0.108844447,0,0
" Liu Hh, 2020, J FLUID MECH",0.000204834,1.71E-12,0,0.060073585,0,0
" Liu J, 1996, BOUND-LAY METEOROL",0.000204834,0.000430154,0,0.109449613,0,0
" Liu J, 2019, ENERGY",0.000204834,0.049711498,0,0.113263578,0,0
" Liu Jt, 2020, SCI TOTAL ENVIRON",0.000204834,7.66E-11,0,0.081533811,0,0
" Liu L, 2020, BUILD ENVIRON",0.000204834,1.13E-07,0,0.116014353,0,0
" Liu M, 2006, NUCL PHYS A",0.000204834,3.57E-13,0,0.062008612,0,0
" Liu Md, 2021, ENERG CONVERS MANAGE",0.000204834,1.13E-07,0,0.116014353,0,0
" Liu Mz, 2017, ENRGY PROCED",0.000204834,1.65E-18,0,0.050699428,0,0
" Liu P, 2017, WASTE MANAGE",0.000204834,0.049711498,0,0.113263578,0,0
" Liu Q, 2011, LINKING GOVERNMENT DATA",0.000204834,2.60E-09,0,0.093056059,0,0
" Liu R, 2015, INT J SUSTAIN ENG",0.000204834,3.16E-12,0,0.070098356,0,0
" Liu Sc, 2019, BUILD ENVIRON",0.000409668,6.65E-09,0.000228373,0.095749897,0.000309283,0
" Liu Sm, 2006, ENERG BUILDINGS",0.000204834,3.41E-06,0,0.116407163,0,0
" Liu T, 2019, INT J REFRIG",0.000204834,8.79E-06,0,0.105041203,0,0
" Liu T, 2020, ENERG BUILDINGS",0.000204834,8.79E-06,0,0.105041203,0,0
" Liu Wb, 2021, ENERG BUILDINGS",0.000204834,7.66E-11,0,0.081533811,0,0
" Liu X, 2018, SOL ENERGY",0.000204834,4.28E-13,0,0.071601426,0,0
" Liu X, 2021, ELECTR POW SYST RES",0.000204834,1.13E-07,0,0.116014353,0,0
" Liu Xq, 2021, APPL ENERG",0.000204834,1.50E-07,0,0.108844447,0,0
" Liu Y, 2014, COMPUT MODEL NEW TEC",0.000204834,1.04E-12,0,0.062040132,0,0
" Liu Yc, 2016, RENEW SUST ENERG REV",0.000204834,5.74E-06,0,0.0958966,0,0
" Liu Zq, 2019, APPL SCI-BASEL",0.000204834,5.31E-08,0,0.100059437,0,0
" Lizasoain-Arteaga E, 2019, J CLEAN PROD",0.000204834,3.16E-12,0,0.070098356,0,0
" Lo A, 2015, P NATL ACAD SCI USA",0.000204834,5.19E-11,0,0.081651085,0,0
" Lockley S W, 2008, SPECTRAL SENSITIVITY",0.000204834,7.13E-13,0,0.070859399,0,0
" Lockley Sw, 2009, ENCY NEUROSCIENCE",0.000204834,7.13E-13,0,0.070859399,0,0
" Loglio G, 1989, NUOVO CIMENTO C",0.000204834,1.11E-11,0,0.067838533,0,0
" Lok R, 2018, J BIOL RHYTHM",0.000204834,1.00E-17,0,0.055319486,0,0
" London Assembly, 2015, BRING ME SUNSHIN",0.000204834,1.45E-20,0,0.046110109,0,0
" Long Ms, 2015, PR MACH LEARN RES",0.000204834,1.04E-12,0,0.062040132,0,0
" Lopes Ra, 2016, ENRGY PROCED",0.000204834,2.30E-16,0,0.056404746,0,0
" Lopez Mjg, 2008, ESTABLECIENDO PUENTE",0.000204834,0.049711498,0,0.113263578,0,0
" Lork C, 2020, APPL ENERG",0.000204834,8.79E-06,0,0.105041203,0,0
" Loss Sr, 2013, NAT COMMUN",0.000204834,0.049711498,0,0.113263578,0,0
" Lourakis M I A, 2005, FOUND RES TECHNOL",0.000204834,1.92E-06,0,0.0982274,0,0
" Lourenco Rp, 2013, LECT NOTES COMPUT SC",0.000204834,2.60E-09,0,0.093056059,0,0
" Love Aj, 2007, WATER RESOUR RES",0.000204834,1.16E-05,0,0.104247187,0,0
" Lu H, 2011, PHYS FLUIDS",0.000204834,3.41E-05,0,0.108854155,0,0
" Lu Rz, 2019, APPL ENERG",0.000204834,8.79E-06,0,0.105041203,0,0
" Lu X, 2021, BUILD SIMUL-CHINA",0.000204834,1.50E-07,0,0.108844447,0,0
" Lu Xy, 1996, J FLUID STRUCT",0.000204834,0.000381076,0,0.113828721,0,0
" Lucariello J, 2016, AM PSYCHOL AS",0.000204834,1.06E-05,0,0.104180449,0,0
" Lucassen J, 1967, J COLLOID INTERF SCI",0.000204834,5.84E-08,0,0.090944655,0,0
" Lucassen-Reynders Eh, 1970, ADV COLLOID INTERFAC",0.000204834,5.84E-08,0,0.090944655,0,0
" Lucchi E, 2018, RENEW SUST ENERG REV",0.000204834,1.27E-12,0,0.071786728,0,0
" Lund H, 2014, ENERGY",0.000409668,5.05E-08,0.00368097,0.107138938,0.00368097,0
" Lundberg S, 2003, 30R CHALM U TECH",0.000204834,1.17E-05,0,0.092586622,0,0
" Lundquist Jk, 2019, NAT ENERGY",0.000614502,0.001291985,0.000479327,0.112268598,0.000498506,0
" Lundstrom L, 2016, APPL ENERG",0.000204834,8.71E-10,0,0.080482698,0,0
" Luo Fj, 2020, IEEE T SMART GRID",0.000204834,1.19E-09,0,0.092621753,0,0
" Luo Hd, 2019, FUTURE GENER COMP SY",0.000204834,1.02E-10,0,0.087662279,0,0
" Luo Mh, 2020, ENERG BUILDINGS",0.000614502,4.17E-09,0.018647675,0.095990877,0.020805806,0
" Luo Zy, 2018, PHYS FLUIDS",0.000204834,1.71E-12,0,0.060073585,0,0
" Luo Zy, 2019, J FLUID MECH",0.000204834,1.71E-12,0,0.060073585,0,0
" Luthander R, 2015, APPL ENERG",0.000204834,5.87E-17,0,0.056212507,0,0
" Lutz Ma, 2020, WIND ENERGY",0.000204834,1.44E-05,0,0.078361503,0,0
" Luzzatto-Fegiz P, 2018, PHYS REV FLUIDS",0.000204834,0.000430154,0,0.109449613,0,0
" Lv P, 2015, J FLUID STRUCT",0.000204834,2.02E-07,0,0.097377082,0,0
" Lvel J, 2020, ENVIRON ENG RES",0.000204834,3.16E-12,0,0.070098356,0,0
" Lydia M, 2021, MATER TODAY-PROC",0.000204834,0.049711498,0,0.113263578,0,0
" Lydon Gp, 2019, ENERG BUILDINGS",0.000204834,8.71E-10,0,0.080482698,0,0
" Lyons P, 2000, T AM SOC HEAT REFRIG",0.000204834,3.97E-09,0,0.094508005,0,0
" Lyubimova T, 2017, INT J HEAT MASS TRAN",0.000204834,5.72E-14,0,0.059793991,0,0
" Lyubimova T, 2020, MICROGRAVITY SCI TEC",0.000204834,5.72E-14,0,0.059793991,0,0
" Lyubimova Tp, 2020, J APPL MECH TECH PH+",0.000204834,5.72E-14,0,0.059793991,0,0
" M~Uller D, BAUSI",0.000204834,4.31E-10,0,0.080427011,0,0
" Ma Kt, 2019, MOORING SYSTEM ENG ",0.000204834,5.31E-08,0,0.100059437,0,0
" Ma N, 2021, RENEW SUST ENERG REV",0.000204834,8.79E-06,0,0.105041203,0,0
" Ma R, 2020, SUSTAIN CITIES SOC",0.000204834,1.25E-08,0,0.105527095,0,0
" Ma Y, 2021, AM MET SOC AMS 101 ",0.000204834,0.000966808,0,0.105700738,0,0
" Ma Zj, 2012, ENERG BUILDINGS",0.000204834,4.54E-13,0,0.077055416,0,0
" Maali A, 2017, PHYS REV LETT",0.000204834,1.71E-12,0,0.060073585,0,0
" Maali F, 2010, LECT NOTES COMPUT SC",0.000204834,2.60E-09,0,0.093056059,0,0
" Maceiras R, 2007, CHEM ENG SCI",0.000204834,1.11E-11,0,0.067838533,0,0
" Machefaux E, 2016, WIND ENERGY",0.000204834,0.000418221,0,0.107763283,0,0
" Macphee Dw, 2015, ENERGY",0.000204834,2.02E-07,0,0.097377082,0,0
" Maddalena Et, 2020, CONTROL ENG PRACT",0.000204834,8.79E-06,0,0.105041203,0,0
" Maddalena R, 2015, INDOOR AIR",0.000204834,6.97E-11,0,0.090944655,0,0
" Madhugiri Gaurav A, 2012, REV INT J MOD ENG RE",0.000204834,3.28E-12,0,0.074688289,0,0
" Madjidian D, 2016, WIND ENERGY",0.000204834,0.000280375,0,0.104336304,0,0
" Madlener R, 2019, ENERGIES",0.000204834,0.002658654,0,0.092804866,0,0
" Madsen Fj, 2019, WIND ENERGY SCI",0.000204834,9.45E-08,0,0.100022537,0,0
" Madsen H A, 2010, J SOL ENERG-T ASME",0.000204834,5.33E-06,0,0.107040277,0,0
" Madsen H A, 2016, 34 WIND EN S AM I A",0.000204834,3.42E-05,0,0.104811181,0,0
" Madsen Ha, 2010, J SOL ENERG-T ASME",0.000204834,3.42E-05,0,0.104811181,0,0
" Madsen Ha, 2010, SCI MAK TORQUE WIND",0.000204834,1.11E-05,0,0.10937605,0,0
" Madsen Ho, 2006, METHODS STRUCTURAL ",0.000204834,1.33E-05,0,0.114238914,0,0
" Madsen Hoks, 1986, METHODS STRUCTURAL ",0.000204834,1.36E-07,0,0.108269943,0,0
" Mady Ae-D, 2011, P AAAI C ART INT",0.000204834,3.41E-06,0,0.116407163,0,0
" Maegaard P, 2013, WIND POWER WORLD RI",0.000204834,0.049711498,0,0.113263578,0,0
" Magnaudet J, 2000, ANNU REV FLUID MECH",0.000204834,1.71E-12,0,0.060073585,0,0
" Magnusson M, 1994, WIND ENGINEERING",0.000204834,0.000418221,0,0.107763283,0,0
" Magnusson M, 1999, J WIND ENG IND AEROD",0.000204834,3.70E-05,0,0.120713102,0,0
" Mahdavi A, 2020, SUSTAINABILITY-BASEL",0.000204834,9.52E-11,0,0.09059699,0,0
" Maher Ba, 2010, EARTH-SCI REV",0.000204834,1.02E-05,0,0.104269452,0,0
" Mahfouz M Y, 2020, D1 3 PUBLIC DESIGN ",0.000409668,8.34E-08,0.000294315,0.100273174,0.000265277,0
" Mahfouz My, 2020, COREWIND D1 3 PUBLI",0.000204834,1.37E-09,0,0.078208353,0,0
" Mahfouz My, 2020, PUBLIC DESIGN FAST ",0.000204834,1.11E-06,0,0.104680833,0,0
" Mahfouz My, 2020, SIMPACK MOORDYN COU",0.000204834,3.03E-08,0,0.097880787,0,0
" Mahfouz Y, 2020, 2020 COREWIND D 1 ",0.000204834,9.45E-08,0,0.100022537,0,0
" Mahr T, 1998, EUROPHYS LETT",0.000204834,1.86E-14,0,0.053691423,0,0
" Mai Tt, 2017, NRELTP6A207003",0.000409668,0.052370152,0.003130697,0.113590358,0.003130697,0
" Maienza C, 2020, APPL ENERG",0.000204834,5.74E-06,0,0.0958966,0,0
" Mainzer K, 2017, SOL ENERGY",0.000204834,8.41E-11,0,0.087408017,0,0
" Majcen D, 2016, A BE ARCHIT BUILT EN",0.000204834,3.41E-06,0,0.116407163,0,0
" Makridakis S, 2020, INT J FORECASTING",0.000204834,2.06E-09,0,0.089632254,0,0
" Makridakis S, 2022, INT J FORECAST",0.000204834,2.06E-09,0,0.089632254,0,0
" Malacara D, 2007, OPTICAL SHOP TESTING",0.000204834,1.94E-09,0,0.07782188,0,0
" Malewitz J, 2021, TEXAS TRIBUNE 101",0.000204834,0.002658654,0,0.092804866,0,0
" Malik J, 2020, INDOOR AIR",0.000204834,8.80E-12,0,0.070493105,0,0
" Malik, 2020, HIERARCHY LIMITATIO",0.000204834,1.50E-07,0,0.108844447,0,0
" Maljaars J, 2018, P 28 INT OC POL ENG",0.000204834,2.42E-06,0,0.10554991,0,0
" Malkov Ya, 2020, IEEE T PATTERN ANAL",0.000204834,3.97E-09,0,0.094508005,0,0
" Manda P, 2006, INT J ELEC POWER",0.000204834,2.06E-09,0,0.089632254,0,0
" Mandal B C, 2015, INTERNATIONAL JOURNAL OF APPLIED MECHANICS AND ENGINEERING",0.000204834,1.13E-07,0,0.116014353,0,0
" Mandin C, 2017, SCI TOTAL ENVIRON",0.000204834,1.17E-12,0,0.079149171,0,0
" Mandracchia B, 2019, LIGHT-SCI APPL",0.000204834,1.71E-12,0,0.060073585,0,0
" Mandre S, 2017, J FLUID MECH",0.000204834,1.71E-12,0,0.060073585,0,0
" Manev Ed, 1976, COLLOID POLYM SCI",0.000204834,1.71E-12,0,0.060073585,0,0
" Manfren M, 2020, ENERGY",0.000204834,2.60E-09,0,0.093056059,0,0
" Manfren M, 2021, RENEW SUST ENERG REV",0.000204834,2.60E-09,0,0.093056059,0,0
" Mangal A, 2016, 2016 IEEE INTERNATIONAL CONFERENCE ON BIG DATA (BIG DATA)",0.000204834,1.50E-07,0,0.108844447,0,0
" Maniaci Dc, 2012, THESIS PENNSYLVANI",0.000204834,3.70E-05,0,0.120713102,0,0
" Maniar Pd, 1989, GEOL SOC AM BULL",0.000204834,1.12E-05,0,0.104430041,0,0
" Manikantan H, 2020, J FLUID MECH",0.000204834,1.71E-12,0,0.060073585,0,0
" Manjunatha Hc, 2021, INDIAN J PHYS",0.000204834,3.57E-13,0,0.062008612,0,0
" Mann J, 1994, J FLUID MECH",0.00102417,8.15E-05,0.012185405,0.126270595,0.013537067,0
" Mann J, 1998, PROBABILIST ENG MECH",0.001433839,0.000401306,0.218459993,0.146268388,0.234599283,0
" Mann Ja, 1963, J COLL SCI IMP U TOK",0.000204834,1.94E-09,0,0.07782188,0,0
" Manohar K, 2018, IEEE CONTR SYST MAG",0.000204834,1.44E-14,0,0.062358697,0,0
" Manokar A M, 2021, ENVIRON SCI POLLUT R",0.000204834,5.02E-08,0,0.107096633,0,0
" Manolas D I, 2015, EUR WIND EN ASS AN",0.000204834,0.000309377,0,0.122543237,0,0
" Manolas Di, 2015, J COMPUT NONLIN DYN",0.000204834,1.11E-05,0,0.10937605,0,0
" Manolas Di, 2015, P EUR WIND EN ASS A",0.000204834,1.11E-05,0,0.10937605,0,0
" Manwell Jf, 2009, THEORY DESIGN APP",0.000204834,5.57E-06,0,0.102255828,0,0
" Manwell Jf, 2009, WIND ENERGY EXPLAINE",0.000204834,9.56E-08,0,0.099594035,0,0
" Mao F, 2019, FRONT EARTH SC-SWITZ",0.000204834,1.04E-09,0,0.099679441,0,0
" Maple, 2020, MAPL DIV WAT MAPL I",0.000204834,5.84E-08,0,0.090944655,0,0
" Maples B, 2013, INSTALLATION OPERAT",0.000204834,5.74E-06,0,0.0958966,0,0
" Marantos C, 2018, WORKSHOP PROCEEDINGS 2018: INTELLIGENT EMBEDDED SYSTEMS ARCHITECTURES AND APPLICATIONS (INTESA)",0.000204834,8.79E-06,0,0.105041203,0,0
" Marasco De, 2016, ENERG BUILDINGS",0.000204834,8.41E-15,0,0.063296555,0,0
" Mardaljevic J, 1995, LIGHTING RESEARCH AND TECHNOLOGY",0.000204834,2.02E-11,0,0.080732913,0,0
" Mardaljevic J, 2014, LIGHTING RES TECHNOL",0.000204834,2.02E-11,0,0.080732913,0,0
" Maretto M, 2001, P INT SEM URB FORM I",0.000204834,1.43E-09,0,0.098660146,0,0
" Marienfeld F, 2013, P 9 INT S OP COLL",0.000204834,2.60E-09,0,0.093056059,0,0
" Marinkovic S, 2017, J CLEAN PROD",0.000204834,1.64E-16,0,0.049895242,0,0
" Marino C, 2017, SOL ENERGY",0.000204834,1.04E-09,0,0.099679441,0,0
" Marinoni Lb, 2001, J VOLCANOL GEOTH RES",0.000409668,6.91E-07,7.67E-08,0.086589454,7.86E-08,0
" Marinou E, 2017, ATMOS CHEM PHYS",0.000204834,1.02E-05,0,0.104269452,0,0
" Markvart J, 2015, LEUKOS",0.000204834,1.44E-14,0,0.062358697,0,0
" Marley F, 2001, ATMOS ENVIRON",0.000204834,1.02E-09,0,0.094786914,0,0
" Maronga B, 2017, J ATMOS SCI",0.000204834,0.000418221,0,0.107763283,0,0
" Maronga B, 2020, GEOSCI MODEL DEV",0.000409668,4.35E-05,0.000688716,0.106026713,0.000438161,0
" Marquez R, 2013, SOL ENERGY",0.000204834,1.13E-07,0,0.116014353,0,0
" Marszal-Pomianowska A, 2019, ENERG BUILDINGS",0.000204834,8.60E-08,0,0.095015667,0,0
" Marten D, 2020, AIAA J",0.000204834,3.70E-05,0,0.120713102,0,0
" Martin G, 2015, LIGHTLOG BRIGHTEN Y",0.000204834,1.00E-17,0,0.055319486,0,0
" Martin L, 1972, CAMBRIDGE URBAN ARCH",0.000204834,8.07E-10,0,0.099573722,0,0
" Martin R, 2016, RENEW ENERG",0.000204834,1.25E-07,0,0.080631575,0,0
" Martin S, 2013, COMM COM INF SC",0.000204834,2.60E-09,0,0.093056059,0,0
" Martinez E, 2009, RENEW ENERG",0.000204834,0.049711498,0,0.113263578,0,0
" Martinez L, 2012, COMP ACTUATOR DISK A",0.000204834,2.17E-05,0,0.12064151,0,0
" Martinez-Molina A, 2017, BUILD ENVIRON",0.000204834,6.93E-11,0,0.08336891,0,0
" Martinez-Sanchez V, 2016, ENVIRON SCI TECHNOL",0.000204834,8.80E-12,0,0.070493105,0,0
" Martinez-Tossas La, 2015, WIND ENERGY",0.000409668,2.55E-05,0.000304467,0.120725043,0.000270184,0
" Martinez-Tossas La, 2016, J PHYS CONF SER",0.000204834,3.82E-06,0,0.105149799,0,0
" Martinez-Tossas La, 2017, WIND ENERGY",0.000204834,3.82E-06,0,0.105149799,0,0
" Martinez-Tossas La, 2019, J FLUID MECH",0.000204834,2.17E-05,0,0.12064151,0,0
